date,consommation
2012-04-15,2488957.0
2012-04-16,2959052.0
2012-04-17,3041869.0
2012-04-18,2978090.0
2012-04-19,2918951.0
2012-04-20,2859699.0
2012-04-21,2549559.0
2012-04-22,2409148.0
2012-04-23,2848812.0
2012-04-24,2904958.0
2012-04-25,2897343.0
2012-04-26,2777831.0
2012-04-27,2676671.0
2012-04-28,2379924.0
2012-04-29,2189722.0
2012-04-30,2392479.0
2012-05-01,2114230.0
2012-05-02,2501632.0
2012-05-03,2503557.0
2012-05-04,2462717.0
2012-05-05,2227860.0
2012-05-06,2111593.0
2012-05-07,2314612.0
2012-05-08,2125009.0
2012-05-09,2413753.0
2012-05-10,2402243.0
2012-05-11,2360525.0
2012-05-12,2081407.0
2012-05-13,1954270.0
2012-05-14,2327423.0
2012-05-15,2440167.0
2012-05-16,2487467.0
2012-05-17,2149280.0
2012-05-18,2243684.0
2012-05-19,2109566.0
2012-05-20,2016267.0
2012-05-21,2477222.0
2012-05-22,2513984.0
2012-05-23,2420790.0
2012-05-24,2375659.0
2012-05-25,2316128.0
2012-05-26,2009370.0
2012-05-27,1828625.0
2012-05-28,1905724.0
2012-05-29,2253950.0
2012-05-30,2312690.0
2012-05-31,2316263.0
2012-06-01,2287187.0
2012-06-02,2009269.0
2012-06-03,1853690.0
2012-06-04,2226376.0
2012-06-05,2314026.0
2012-06-06,2316699.0
2012-06-07,2324885.0
2012-06-08,2270361.0
2012-06-09,1996252.0
2012-06-10,1890661.0
2012-06-11,2246010.0
2012-06-12,2327483.0
2012-06-13,2339867.0
2012-06-14,2323498.0
2012-06-15,2291487.0
2012-06-16,2019938.0
2012-06-17,1859797.0
2012-06-18,2242951.0
2012-06-19,2319039.0
2012-06-20,2323408.0
2012-06-21,2332560.0
2012-06-22,2268104.0
2012-06-23,1986921.0
2012-06-24,1867829.0
2012-06-25,2265034.0
2012-06-26,2363873.0
2012-06-27,2380985.0
2012-06-28,2399907.0
2012-06-29,2321001.0
2012-06-30,2041699.0
2012-07-01,1874253.0
2012-07-02,2239294.0
2012-07-03,2330612.0
2012-07-04,2350615.0
2012-07-05,2345729.0
2012-07-06,2282992.0
2012-07-07,2016668.0
2012-07-08,1863818.0
2012-07-09,2246595.0
2012-07-10,2323472.0
2012-07-11,2325050.0
2012-07-12,2338301.0
2012-07-13,2314000.0
2012-07-14,1957171.0
2012-07-15,1862416.0
2012-07-16,2237647.0
2012-07-17,2329375.0
2012-07-18,2357580.0
2012-07-19,2340855.0
2012-07-20,2296017.0
2012-07-21,2009723.0
2012-07-22,1859889.0
2012-07-23,2227731.0
2012-07-24,2320761.0
2012-07-25,2349257.0
2012-07-26,2368883.0
2012-07-27,2298244.0
2012-07-28,1995252.0
2012-07-29,1828047.0
2012-07-30,2118039.0
2012-07-31,2185247.0
2012-08-01,2191893.0
2012-08-02,2178316.0
2012-08-03,2134808.0
2012-08-04,1919608.0
2012-08-05,1772776.0
2012-08-06,1978150.0
2012-08-07,2013367.0
2012-08-08,2035601.0
2012-08-09,2068968.0
2012-08-10,2071427.0
2012-08-11,1908911.0
2012-08-12,1780817.0
2012-08-13,2011997.0
2012-08-14,2056951.0
2012-08-15,1866876.0
2012-08-16,2034267.0
2012-08-17,2092384.0
2012-08-18,1968650.0
2012-08-19,1853609.0
2012-08-20,2167562.0
2012-08-21,2246545.0
2012-08-22,2214690.0
2012-08-23,2214628.0
2012-08-24,2198966.0
2012-08-25,1962905.0
2012-08-26,1795122.0
2012-08-27,2165044.0
2012-08-28,2270961.0
2012-08-29,2294684.0
2012-08-30,2280595.0
2012-08-31,2228291.0
2012-09-01,1972775.0
2012-09-02,1849901.0
2012-09-03,2233598.0
2012-09-04,2313492.0
2012-09-05,2331690.0
2012-09-06,2332980.0
2012-09-07,2303067.0
2012-09-08,2022410.0
2012-09-09,1872192.0
2012-09-10,2266969.0
2012-09-11,2346560.0
2012-09-12,2320299.0
2012-09-13,2305084.0
2012-09-14,2282138.0
2012-09-15,1992919.0
2012-09-16,1857800.0
2012-09-17,2236240.0
2012-09-18,2313664.0
2012-09-19,2312221.0
2012-09-20,2344814.0
2012-09-21,2350480.0
2012-09-22,2072615.0
2012-09-23,1925550.0
2012-09-24,2293208.0
2012-09-25,2385578.0
2012-09-26,2422419.0
2012-09-27,2414648.0
2012-09-28,2365389.0
2012-09-29,2104846.0
2012-09-30,1988100.0
2012-10-01,2375051.0
2012-10-02,2424804.0
2012-10-03,2443456.0
2012-10-04,2443435.0
2012-10-05,2383487.0
2012-10-06,2111608.0
2012-10-07,1985175.0
2012-10-08,2407852.0
2012-10-09,2440234.0
2012-10-10,2458430.0
2012-10-11,2461823.0
2012-10-12,2416066.0
2012-10-13,2218402.0
2012-10-14,2170244.0
2012-10-15,2590569.0
2012-10-16,2683836.0
2012-10-17,2647414.0
2012-10-18,2573877.0
2012-10-19,2503459.0
2012-10-20,2214902.0
2012-10-21,2055731.0
2012-10-22,2400951.0
2012-10-23,2476865.0
2012-10-24,2526172.0
2012-10-25,2567741.0
2012-10-26,2618666.0
2012-10-27,2547980.0
2012-10-28,2599139.0
2012-10-29,2992737.0
2012-10-30,3030461.0
2012-10-31,3000019.0
2012-11-01,2621606.0
2012-11-02,2760181.0
2012-11-03,2553576.0
2012-11-04,2448105.0
2012-11-05,2870597.0
2012-11-06,3024513.0
2012-11-07,3068796.0
2012-11-08,3063598.0
2012-11-09,3012885.0
2012-11-10,2616098.0
2012-11-11,2541732.0
2012-11-12,3039039.0
2012-11-13,3102762.0
2012-11-14,3142771.0
2012-11-15,3140812.0
2012-11-16,3105496.0
2012-11-17,2745933.0
2012-11-18,2572105.0
2012-11-19,2980211.0
2012-11-20,3057621.0
2012-11-21,3106923.0
2012-11-22,3111034.0
2012-11-23,3071369.0
2012-11-24,2704725.0
2012-11-25,2502963.0
2012-11-26,2942034.0
2012-11-27,3120338.0
2012-11-28,3247279.0
2012-11-29,3358068.0
2012-11-30,3437383.0
2012-12-01,3278968.0
2012-12-02,3140008.0
2012-12-03,3440403.0
2012-12-04,3426972.0
2012-12-05,3541006.0
2012-12-06,3669851.0
2012-12-07,3701745.0
2012-12-08,3355045.0
2012-12-09,3255360.0
2012-12-10,3571901.0
2012-12-11,3719680.0
2012-12-12,3902217.0
2012-12-13,3849038.0
2012-12-14,3538029.0
2012-12-15,3013656.0
2012-12-16,2857902.0
2012-12-17,3216368.0
2012-12-18,3279587.0
2012-12-19,3314717.0
2012-12-20,3314828.0
2012-12-21,3159740.0
2012-12-22,2885635.0
2012-12-23,2591786.0
2012-12-24,2655192.0
2012-12-25,2427733.0
2012-12-26,2749788.0
2012-12-27,2844924.0
2012-12-28,2831918.0
2012-12-29,2673362.0
2012-12-30,2647813.0
2012-12-31,2794897.0
2013-01-01,2618244.0
2013-01-02,3096087.0
2013-01-03,3199251.0
2013-01-04,3131892.0
2013-01-05,2887296.0
2013-01-06,2810018.0
2013-01-07,3257590.0
2013-01-08,3431906.0
2013-01-09,3501397.0
2013-01-10,3437686.0
2013-01-11,3362049.0
2013-01-12,3163767.0
2013-01-13,3102816.0
2013-01-14,3656732.0
2013-01-15,3764909.0
2013-01-16,3817454.0
2013-01-17,4011921.0
2013-01-18,4081044.0
2013-01-19,3666978.0
2013-01-20,3472311.0
2013-01-21,3754379.0
2013-01-22,3779337.0
2013-01-23,3753570.0
2013-01-24,3768548.0
2013-01-25,3900894.0
2013-01-26,3564364.0
2013-01-27,3251390.0
2013-01-28,3488720.0
2013-01-29,3425088.0
2013-01-30,3215000.0
2013-01-31,3218696.0
2013-02-01,3171954.0
2013-02-02,3069090.0
2013-02-03,3150131.0
2013-02-04,3370296.0
2013-02-05,3438202.0
2013-02-06,3595901.0
2013-02-07,3694639.0
2013-02-08,3618797.0
2013-02-09,3454693.0
2013-02-10,3335448.0
2013-02-11,3577580.0
2013-02-12,3699788.0
2013-02-13,3710993.0
2013-02-14,3696175.0
2013-02-15,3464893.0
2013-02-16,3184425.0
2013-02-17,3081298.0
2013-02-18,3405926.0
2013-02-19,3501034.0
2013-02-20,3497927.0
2013-02-21,3687636.0
2013-02-22,3792640.0
2013-02-23,3751974.0
2013-02-24,3617665.0
2013-02-25,3849197.0
2013-02-26,3817881.0
2013-02-27,3756260.0
2013-02-28,3680047.0
2013-03-01,3664954.0
2013-03-02,3355343.0
2013-03-03,3116604.0
2013-03-04,3325221.0
2013-03-05,3202560.0
2013-03-06,3091256.0
2013-03-07,2989464.0
2013-03-08,2914021.0
2013-03-09,2623382.0
2013-03-10,2583439.0
2013-03-11,3169441.0
2013-03-12,3464251.0
2013-03-13,3658569.0
2013-03-14,3641398.0
2013-03-15,3618149.0
2013-03-16,3244888.0
2013-03-17,2978513.0
2013-03-18,3360425.0
2013-03-19,3350198.0
2013-03-20,3287253.0
2013-03-21,3260464.0
2013-03-22,3070750.0
2013-03-23,2752524.0
2013-03-24,2706765.0
2013-03-25,3141131.0
2013-03-26,3246541.0
2013-03-27,3263252.0
2013-03-28,3282511.0
2013-03-29,3276812.0
2013-03-30,3007398.0
2013-03-31,2859758.0
2013-04-01,2886579.0
2013-04-02,3181652.0
2013-04-03,3186349.0
2013-04-04,3267973.0
2013-04-05,3279184.0
2013-04-06,3029914.0
2013-04-07,2794847.0
2013-04-08,3082997.0
2013-04-09,3074411.0
2013-04-10,2984736.0
2013-04-11,2873480.0
2013-04-12,2800460.0
2013-04-13,2481268.0
2013-04-14,2134529.0
2013-04-15,2401201.0
2013-04-16,2459188.0
2013-04-17,2413213.0
2013-04-18,2395168.0
2013-04-19,2485800.0
2013-04-20,2356792.0
2013-04-21,2232935.0
2013-04-22,2565246.0
2013-04-23,2570829.0
2013-04-24,2478132.0
2013-04-25,2390991.0
2013-04-26,2424094.0
2013-04-27,2342416.0
2013-04-28,2327440.0
2013-04-29,2687438.0
2013-04-30,2694212.0
2013-05-01,2230292.0
2013-05-02,2520556.0
2013-05-03,2504071.0
2013-05-04,2213652.0
2013-05-05,2014448.0
2013-05-06,2316050.0
2013-05-07,2312809.0
2013-05-08,2013767.0
2013-05-09,1974148.0
2013-05-10,2162649.0
2013-05-11,2091399.0
2013-05-12,2014554.0
2013-05-13,2399559.0
2013-05-14,2467437.0
2013-05-15,2489819.0
2013-05-16,2555397.0
2013-05-17,2516280.0
2013-05-18,2265107.0
2013-05-19,2132077.0
2013-05-20,2246177.0
2013-05-21,2605355.0
2013-05-22,2600234.0
2013-05-23,2619743.0
2013-05-24,2714824.0
2013-05-25,2411450.0
2013-05-26,2205941.0
2013-05-27,2459458.0
2013-05-28,2526894.0
2013-05-29,2591408.0
2013-05-30,2616476.0
2013-05-31,2546444.0
2013-06-01,2182623.0
2013-06-02,1982996.0
2013-06-03,2331209.0
2013-06-04,2357913.0
2013-06-05,2335485.0
2013-06-06,2318740.0
2013-06-07,2276359.0
2013-06-08,2001323.0
2013-06-09,1871936.0
2013-06-10,2242001.0
2013-06-11,2302514.0
2013-06-12,2313750.0
2013-06-13,2309469.0
2013-06-14,2269308.0
2013-06-15,1996549.0
2013-06-16,1853985.0
2013-06-17,2260791.0
2013-06-18,2338780.0
2013-06-19,2340092.0
2013-06-20,2322924.0
2013-06-21,2272793.0
2013-06-22,1999014.0
2013-06-23,1870357.0
2013-06-24,2238330.0
2013-06-25,2299350.0
2013-06-26,2299912.0
2013-06-27,2308533.0
2013-06-28,2286186.0
2013-06-29,2021629.0
2013-06-30,1864836.0
2013-07-01,2235258.0
2013-07-02,2311294.0
2013-07-03,2325724.0
2013-07-04,2322326.0
2013-07-05,2299410.0
2013-07-06,2034717.0
2013-07-07,1885324.0
2013-07-08,2290696.0
2013-07-09,2374044.0
2013-07-10,2383423.0
2013-07-11,2358559.0
2013-07-12,2326897.0
2013-07-13,2052717.0
2013-07-14,1887491.0
2013-07-15,2287696.0
2013-07-16,2367098.0
2013-07-17,2370711.0
2013-07-18,2368154.0
2013-07-19,2338376.0
2013-07-20,2073311.0
2013-07-21,1930139.0
2013-07-22,2334008.0
2013-07-23,2388969.0
2013-07-24,2372044.0
2013-07-25,2393774.0
2013-07-26,2343374.0
2013-07-27,2045249.0
2013-07-28,1861901.0
2013-07-29,2134374.0
2013-07-30,2190144.0
2013-07-31,2219637.0
2013-08-01,2253884.0
2013-08-02,2215798.0
2013-08-03,1946322.0
2013-08-04,1816812.0
2013-08-05,2082754.0
2013-08-06,2097431.0
2013-08-07,2049959.0
2013-08-08,2016938.0
2013-08-09,2002966.0
2013-08-10,1833744.0
2013-08-11,1726793.0
2013-08-12,1972925.0
2013-08-13,2008306.0
2013-08-14,2007541.0
2013-08-15,1826439.0
2013-08-16,1964620.0
2013-08-17,1876832.0
2013-08-18,1780189.0
2013-08-19,2041717.0
2013-08-20,2085025.0
2013-08-21,2103748.0
2013-08-22,2128765.0
2013-08-23,2140541.0
2013-08-24,1934740.0
2013-08-25,1794506.0
2013-08-26,2122988.0
2013-08-27,2226204.0
2013-08-28,2239258.0
2013-08-29,2257703.0
2013-08-30,2241722.0
2013-08-31,1983083.0
2013-09-01,1837915.0
2013-09-02,2205136.0
2013-09-03,2305660.0
2013-09-04,2342925.0
2013-09-05,2349881.0
2013-09-06,2299154.0
2013-09-07,1996625.0
2013-09-08,1852492.0
2013-09-09,2218393.0
2013-09-10,2269110.0
2013-09-11,2320727.0
2013-09-12,2346946.0
2013-09-13,2319961.0
2013-09-14,2046465.0
2013-09-15,1907556.0
2013-09-16,2285399.0
2013-09-17,2400361.0
2013-09-18,2392577.0
2013-09-19,2383901.0
2013-09-20,2323458.0
2013-09-21,2039219.0
2013-09-22,1895373.0
2013-09-23,2254259.0
2013-09-24,2320527.0
2013-09-25,2332458.0
2013-09-26,2335323.0
2013-09-27,2302877.0
2013-09-28,2027303.0
2013-09-29,1894922.0
2013-09-30,2258176.0
2013-10-01,2341256.0
2013-10-02,2355323.0
2013-10-03,2363058.0
2013-10-04,2326974.0
2013-10-05,2041975.0
2013-10-06,1914706.0
2013-10-07,2284652.0
2013-10-08,2365379.0
2013-10-09,2387124.0
2013-10-10,2475771.0
2013-10-11,2553231.0
2013-10-12,2358130.0
2013-10-13,2258322.0
2013-10-14,2580761.0
2013-10-15,2620980.0
2013-10-16,2626705.0
2013-10-17,2553611.0
2013-10-18,2517303.0
2013-10-19,2215792.0
2013-10-20,2037607.0
2013-10-21,2380626.0
2013-10-22,2427104.0
2013-10-23,2418445.0
2013-10-24,2441121.0
2013-10-25,2410696.0
2013-10-26,2110429.0
2013-10-27,2009329.0
2013-10-28,2386598.0
2013-10-29,2541479.0
2013-10-30,2645892.0
2013-10-31,2696120.0
2013-11-01,2394192.0
2013-11-02,2292500.0
2013-11-03,2258939.0
2013-11-04,2723886.0
2013-11-05,2897466.0
2013-11-06,2757171.0
2013-11-07,2671279.0
2013-11-08,2680682.0
2013-11-09,2508453.0
2013-11-10,2402705.0
2013-11-11,2580550.0
2013-11-12,2941327.0
2013-11-13,2984765.0
2013-11-14,3118403.0
2013-11-15,3181126.0
2013-11-16,2949565.0
2013-11-17,2809072.0
2013-11-18,3203809.0
2013-11-19,3297301.0
2013-11-20,3480764.0
2013-11-21,3484587.0
2013-11-22,3556467.0
2013-11-23,3228271.0
2013-11-24,3011264.0
2013-11-25,3346415.0
2013-11-26,3447942.0
2013-11-27,3515441.0
2013-11-28,3664329.0
2013-11-29,3545623.0
2013-11-30,3173502.0
2013-12-01,3057029.0
2013-12-02,3440160.0
2013-12-03,3568702.0
2013-12-04,3628243.0
2013-12-05,3549130.0
2013-12-06,3452506.0
2013-12-07,3179665.0
2013-12-08,3081254.0
2013-12-09,3575112.0
2013-12-10,3647617.0
2013-12-11,3628244.0
2013-12-12,3642172.0
2013-12-13,3587725.0
2013-12-14,3217220.0
2013-12-15,3056761.0
2013-12-16,3353213.0
2013-12-17,3355016.0
2013-12-18,3271689.0
2013-12-19,3244579.0
2013-12-20,3267095.0
2013-12-21,3074863.0
2013-12-22,2826884.0
2013-12-23,2958045.0
2013-12-24,2826032.0
2013-12-25,2514424.0
2013-12-26,2890405.0
2013-12-27,2944092.0
2013-12-28,2795763.0
2013-12-29,2799878.0
2013-12-30,3119023.0
2013-12-31,3048781.0
2014-01-01,2732220.0
2014-01-02,2907995.0
2014-01-03,2955062.0
2014-01-04,2809731.0
2014-01-05,2794007.0
2014-01-06,3089094.0
2014-01-07,3066934.0
2014-01-08,3027217.0
2014-01-09,3080233.0
2014-01-10,3151864.0
2014-01-11,2877024.0
2014-01-12,2830811.0
2014-01-13,3185631.0
2014-01-14,3324206.0
2014-01-15,3410417.0
2014-01-16,3308216.0
2014-01-17,3235475.0
2014-01-18,2969511.0
2014-01-19,2829476.0
2014-01-20,3321655.0
2014-01-21,3470278.0
2014-01-22,3503814.0
2014-01-23,3458287.0
2014-01-24,3399602.0
2014-01-25,3089155.0
2014-01-26,2905899.0
2014-01-27,3359575.0
2014-01-28,3514230.0
2014-01-29,3523792.0
2014-01-30,3468358.0
2014-01-31,3494023.0
2014-02-01,3152003.0
2014-02-02,3015487.0
2014-02-03,3372133.0
2014-02-04,3377428.0
2014-02-05,3434317.0
2014-02-06,3385599.0
2014-02-07,3223509.0
2014-02-08,3039842.0
2014-02-09,2944254.0
2014-02-10,3259984.0
2014-02-11,3389923.0
2014-02-12,3400719.0
2014-02-13,3376571.0
2014-02-14,3322272.0
2014-02-15,2887033.0
2014-02-16,2780199.0
2014-02-17,3125846.0
2014-02-18,3239629.0
2014-02-19,3182563.0
2014-02-20,3124812.0
2014-02-21,3131721.0
2014-02-22,2913652.0
2014-02-23,2674136.0
2014-02-24,2987007.0
2014-02-25,3103568.0
2014-02-26,3144596.0
2014-02-27,3281697.0
2014-02-28,3285674.0
2014-03-01,2998597.0
2014-03-02,2846331.0
2014-03-03,3205806.0
2014-03-04,3223979.0
2014-03-05,3111043.0
2014-03-06,3088089.0
2014-03-07,3009638.0
2014-03-08,2615897.0
2014-03-09,2376967.0
2014-03-10,2725074.0
2014-03-11,2802120.0
2014-03-12,2801391.0
2014-03-13,2790418.0
2014-03-14,2731305.0
2014-03-15,2500584.0
2014-03-16,2315633.0
2014-03-17,2661697.0
2014-03-18,2776623.0
2014-03-19,2729126.0
2014-03-20,2684390.0
2014-03-21,2650605.0
2014-03-22,2531450.0
2014-03-23,2547902.0
2014-03-24,2929556.0
2014-03-25,3001496.0
2014-03-26,2987345.0
2014-03-27,2995615.0
2014-03-28,2898776.0
2014-03-29,2482018.0
2014-03-30,2266754.0
2014-03-31,2560120.0
2014-04-01,2557295.0
2014-04-02,2531508.0
2014-04-03,2576556.0
2014-04-04,2575992.0
2014-04-05,2292854.0
2014-04-06,2091831.0
2014-04-07,2406478.0
2014-04-08,2509271.0
2014-04-09,2560953.0
2014-04-10,2522169.0
2014-04-11,2459215.0
2014-04-12,2191341.0
2014-04-13,2059987.0
2014-04-14,2429774.0
2014-04-15,2519797.0
2014-04-16,2548999.0
2014-04-17,2523799.0
2014-04-18,2471723.0
2014-04-19,2297091.0
2014-04-20,2157148.0
2014-04-21,2158370.0
2014-04-22,2478287.0
2014-04-23,2487669.0
2014-04-24,2460894.0
2014-04-25,2449362.0
2014-04-26,2226447.0
2014-04-27,2140906.0
2014-04-28,2486787.0
2014-04-29,2537398.0
2014-04-30,2485785.0
2014-05-01,2065327.0
2014-05-02,2301730.0
2014-05-03,2204709.0
2014-05-04,2075147.0
2014-05-05,2355512.0
2014-05-06,2375926.0
2014-05-07,2379495.0
2014-05-08,2089286.0
2014-05-09,2204971.0
2014-05-10,2078543.0
2014-05-11,1991679.0
2014-05-12,2399615.0
2014-05-13,2485448.0
2014-05-14,2468847.0
2014-05-15,2437646.0
2014-05-16,2390563.0
2014-05-17,2073240.0
2014-05-18,1896427.0
2014-05-19,2242263.0
2014-05-20,2303931.0
2014-05-21,2339928.0
2014-05-22,2326959.0
2014-05-23,2312647.0
2014-05-24,2062633.0
2014-05-25,1924360.0
2014-05-26,2300941.0
2014-05-27,2378212.0
2014-05-28,2372763.0
2014-05-29,2025299.0
2014-05-30,2126310.0
2014-05-31,1978593.0
2014-06-01,1862209.0
2014-06-02,2225484.0
2014-06-03,2290859.0
2014-06-04,2329176.0
2014-06-05,2315806.0
2014-06-06,2285696.0
2014-06-07,2001343.0
2014-06-08,1834374.0
2014-06-09,1926056.0
2014-06-10,2268782.0
2014-06-11,2295703.0
2014-06-12,2321646.0
2014-06-13,2299444.0
2014-06-14,1991002.0
2014-06-15,1824852.0
2014-06-16,2200763.0
2014-06-17,2272580.0
2014-06-18,2275722.0
2014-06-19,2289991.0
2014-06-20,2272352.0
2014-06-21,2008327.0
2014-06-22,1867754.0
2014-06-23,2246131.0
2014-06-24,2313870.0
2014-06-25,2306646.0
2014-06-26,2308718.0
2014-06-27,2283109.0
2014-06-28,2012023.0
2014-06-29,1848124.0
2014-06-30,2195258.0
2014-07-01,2280698.0
2014-07-02,2293147.0
2014-07-03,2328331.0
2014-07-04,2294417.0
2014-07-05,2011444.0
2014-07-06,1863230.0
2014-07-07,2204504.0
2014-07-08,2279899.0
2014-07-09,2302121.0
2014-07-10,2328420.0
2014-07-11,2296488.0
2014-07-12,2009277.0
2014-07-13,1854736.0
2014-07-14,1876625.0
2014-07-15,2244431.0
2014-07-16,2325938.0
